hpsa_name,designation_type,hpsa_discipline_class,hpsa_status,hpsa_designation_date,hpsa_designation_last_update_date,rural_status,hpsa_population_type,counties,total_population,per_pov,med_hh
MSSA 145.2/Adelanto/Victorville Northwest,High Needs Geographic HPSA,Primary Care,Designated,24/05/2023,24/05/2023,Unknown,Geographic Population,San Bernardino,2181654,17.6,56194
MSSA 7.4 - Durham,Geographic HPSA,Primary Care,Designated,21/03/2024,21/03/2024,Non-Rural,Geographic Population,Butte,211632,19.5,45097
LI - MSSA 78.2sss/Lynwood North Central,HPSA Population,Primary Care,Designated,10/04/2023,10/04/2023,Non-Rural,Low Income Population HPSA,Los Angeles,10014009,16.3,61308
LI - MSSA 78.2sss/Lynwood North Central,HPSA Population,Primary Care,Designated,10/04/2023,10/04/2023,Unknown,Low Income Population HPSA,Los Angeles,10014009,16.3,61308
LI - MSSA 78.2sss/Lynwood North Central,HPSA Population,Primary Care,Designated,10/04/2023,10/04/2023,Unknown,Low Income Population HPSA,Los Angeles,10014009,16.3,61308
LI - MSSA 78.2sss/Lynwood North Central,HPSA Population,Primary Care,Designated,10/04/2023,10/04/2023,Non-Rural,Low Income Population HPSA,Los Angeles,10014009,16.3,61308
LI - MSSA 78.2sss/Lynwood North Central,HPSA Population,Primary Care,Designated,10/04/2023,10/04/2023,Non-Rural,Low Income Population HPSA,Los Angeles,10014009,16.3,61308
LI - MSSA 78.2sss/Lynwood North Central,HPSA Population,Primary Care,Designated,10/04/2023,10/04/2023,Non-Rural,Low Income Population HPSA,Los Angeles,10014009,16.3,61308
LI - MSSA 78.2sss/Lynwood North Central,HPSA Population,Primary Care,Designated,10/04/2023,10/04/2023,Non-Rural,Low Income Population HPSA,Los Angeles,10014009,16.3,61308
MSSA 142/Argus,High Needs Geographic HPSA,Primary Care,Withdrawn,27/11/2012,07/07/2021,Rural,Geographic Population,San Bernardino,2181654,17.6,56194
ME MSSA 142 - Argus/Borosalvay/Trona,HPSA Population,Primary Care,Designated,12/11/2020,12/11/2020,Rural,Medicaid Eligible Population HPSA,San Bernardino,2181654,17.6,56194
MSSA 38 Hoopa-Willow Creek,High Needs Geographic HPSA,Primary Care,Designated,07/03/2022,07/03/2022,Rural,Geographic Population,Humboldt,136463,20,43164
MSSA 38 Hoopa-Willow Creek,High Needs Geographic HPSA,Primary Care,Designated,07/03/2022,07/03/2022,Rural,Geographic Population,Humboldt,136463,20,43164
MSSA 78.2k/South Central Northwest,High Needs Geographic HPSA,Primary Care,Designated,20/07/2022,20/07/2022,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
MSSA 78.2k/South Central Northwest,High Needs Geographic HPSA,Primary Care,Designated,20/07/2022,20/07/2022,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
MSSA 78.2k/South Central Northwest,High Needs Geographic HPSA,Primary Care,Designated,20/07/2022,20/07/2022,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
MSSA 78.2k/South Central Northwest,High Needs Geographic HPSA,Primary Care,Designated,20/07/2022,20/07/2022,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
MSSA 78.2k/South Central Northwest,High Needs Geographic HPSA,Primary Care,Designated,20/07/2022,20/07/2022,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
MSSA 78.2k/South Central Northwest,High Needs Geographic HPSA,Primary Care,Designated,20/07/2022,20/07/2022,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
MSSA 78.2k/South Central Northwest,High Needs Geographic HPSA,Primary Care,Designated,20/07/2022,20/07/2022,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
MSSA 78.2k/South Central Northwest,High Needs Geographic HPSA,Primary Care,Designated,20/07/2022,20/07/2022,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
MSSA 78.2k/South Central Northwest,High Needs Geographic HPSA,Primary Care,Designated,20/07/2022,20/07/2022,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
MSSA 78.2k/South Central Northwest,High Needs Geographic HPSA,Primary Care,Designated,20/07/2022,20/07/2022,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
MSSA 78.2k/South Central Northwest,High Needs Geographic HPSA,Primary Care,Designated,20/07/2022,20/07/2022,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
MSSA 78.2k/South Central Northwest,High Needs Geographic HPSA,Primary Care,Designated,20/07/2022,20/07/2022,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
MSSA 78.2k/South Central Northwest,High Needs Geographic HPSA,Primary Care,Designated,20/07/2022,20/07/2022,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
MSSA 78.2k/South Central Northwest,High Needs Geographic HPSA,Primary Care,Designated,20/07/2022,20/07/2022,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
MSSA 78.2k/South Central Northwest,High Needs Geographic HPSA,Primary Care,Designated,20/07/2022,20/07/2022,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
MSSA 78.2k/South Central Northwest,High Needs Geographic HPSA,Primary Care,Designated,20/07/2022,20/07/2022,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
MSSA 78.2k/South Central Northwest,High Needs Geographic HPSA,Primary Care,Designated,20/07/2022,20/07/2022,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
MSSA 78.2k/South Central Northwest,High Needs Geographic HPSA,Primary Care,Designated,20/07/2022,20/07/2022,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
MSSA 78.2k/South Central Northwest,High Needs Geographic HPSA,Primary Care,Designated,20/07/2022,20/07/2022,Non-Rural,Geographic Population,Los Angeles,10014009,16.3,61308
MSSA 194/Etna,Geographic HPSA,Primary Care,Designated,02/10/1978,10/09/2021,Rural,Geographic Population,Siskiyou,44076,18.8,40875
MSSA 194/Etna,Geographic HPSA,Primary Care,Designated,02/10/1978,10/09/2021,Rural,Geographic Population,Siskiyou,44076,18.8,40875
Low Income - MSSA 130/Idyllwild/Pine Cove,HPSA Population,Primary Care,Withdrawn,16/08/2013,07/07/2021,Non-Rural,Low Income Population HPSA,Riverside,2418185,15.3,59951
Low Income - MSSA 130/Idyllwild/Pine Cove,HPSA Population,Primary Care,Withdrawn,16/08/2013,07/07/2021,Rural,Low Income Population HPSA,Riverside,2418185,15.3,59951
Low Income - MSSA 130/Idyllwild/Pine Cove,HPSA Population,Primary Care,Withdrawn,16/08/2013,07/07/2021,Rural,Low Income Population HPSA,Riverside,2418185,15.3,59951
Low Income - MSSA 130/Idyllwild/Pine Cove,HPSA Population,Primary Care,Withdrawn,16/08/2013,07/07/2021,Rural,Low Income Population HPSA,Riverside,2418185,15.3,59951
MSSA 79.2/Chowchilla,High Needs Geographic HPSA,Primary Care,Designated,17/12/2021,17/12/2021,Rural,Geographic Population,Madera,156255,20.4,49467
MSSA 79.2/Chowchilla,High Needs Geographic HPSA,Primary Care,Designated,17/12/2021,17/12/2021,Rural,Geographic Population,Madera,156255,20.4,49467
MSSA 79.2/Chowchilla,High Needs Geographic HPSA,Primary Care,Designated,17/12/2021,17/12/2021,Rural,Geographic Population,Madera,156255,20.4,49467
LI-MFW/MSSA 48 El Centro,HPSA Population,Primary Care,Withdrawn,15/12/2015,26/06/2017,Non-Rural,Low Income Migrant Farmworker Population HPSA,Imperial,179702,23.6,43327
LI-MFW/MSSA 48 El Centro,HPSA Population,Primary Care,Withdrawn,15/12/2015,26/06/2017,Non-Rural,Low Income Migrant Farmworker Population HPSA,Imperial,179702,23.6,43327
LI-MFW/MSSA 48 El Centro,HPSA Population,Primary Care,Withdrawn,15/12/2015,26/06/2017,Non-Rural,Low Income Migrant Farmworker Population HPSA,Imperial,179702,23.6,43327
LI-MFW/MSSA 48 El Centro,HPSA Population,Primary Care,Withdrawn,15/12/2015,26/06/2017,Non-Rural,Low Income Migrant Farmworker Population HPSA,Imperial,179702,23.6,43327
LI-MFW/MSSA 48 El Centro,HPSA Population,Primary Care,Withdrawn,15/12/2015,26/06/2017,Non-Rural,Low Income Migrant Farmworker Population HPSA,Imperial,179702,23.6,43327
LI-MFW/MSSA 48 El Centro,HPSA Population,Primary Care,Withdrawn,15/12/2015,26/06/2017,Non-Rural,Low Income Migrant Farmworker Population HPSA,Imperial,179702,23.6,43327
LI-MFW/MSSA 48 El Centro,HPSA Population,Primary Care,Withdrawn,15/12/2015,26/06/2017,Non-Rural,Low Income Migrant Farmworker Population HPSA,Imperial,179702,23.6,43327
LI-MFW/MSSA 48 El Centro,HPSA Population,Primary Care,Withdrawn,15/12/2015,26/06/2017,Non-Rural,Low Income Migrant Farmworker Population HPSA,Imperial,179702,23.6,43327
LI-MFW/MSSA 48 El Centro,HPSA Population,Primary Care,Withdrawn,15/12/2015,26/06/2017,Non-Rural,Low Income Migrant Farmworker Population HPSA,Imperial,179702,23.6,43327
LI-MFW/MSSA 48 El Centro,HPSA Population,Primary Care,Withdrawn,15/12/2015,26/06/2017,Non-Rural,Low Income Migrant Farmworker Population HPSA,Imperial,179702,23.6,43327
LI-MFW/MSSA 48 El Centro,HPSA Population,Primary Care,Withdrawn,15/12/2015,26/06/2017,Non-Rural,Low Income Migrant Farmworker Population HPSA,Imperial,179702,23.6,43327
LI-MFW/MSSA 48 El Centro,HPSA Population,Primary Care,Withdrawn,15/12/2015,26/06/2017,Non-Rural,Low Income Migrant Farmworker Population HPSA,Imperial,179702,23.6,43327
LI-MFW/MSSA 48 El Centro,HPSA Population,Primary Care,Withdrawn,15/12/2015,26/06/2017,Non-Rural,Low Income Migrant Farmworker Population HPSA,Imperial,179702,23.6,43327
LI-MFW/MSSA 48 El Centro,HPSA Population,Primary Care,Withdrawn,15/12/2015,26/06/2017,Non-Rural,Low Income Migrant Farmworker Population HPSA,Imperial,179702,23.6,43327
MSSA 120/Foresthill,Geographic HPSA,Primary Care,Designated,05/06/1980,10/09/2021,Rural,Geographic Population,Placer,404739,7.2,85326
ME MSSA 161l - Lemon Grove South,HPSA Population,Primary Care,Designated,06/04/2023,06/04/2023,Non-Rural,Medicaid Eligible Population HPSA,San Diego,3298634,12.4,70693
ME MSSA 161l - Lemon Grove South,HPSA Population,Primary Care,Designated,06/04/2023,06/04/2023,Non-Rural,Medicaid Eligible Population HPSA,San Diego,3298634,12.4,70693
ME MSSA 161l - Lemon Grove South,HPSA Population,Primary Care,Designated,06/04/2023,06/04/2023,Non-Rural,Medicaid Eligible Population HPSA,San Diego,3298634,12.4,70693
ME MSSA 161l - Lemon Grove South,HPSA Population,Primary Care,Designated,06/04/2023,06/04/2023,Non-Rural,Medicaid Eligible Population HPSA,San Diego,3298634,12.4,70693
ME MSSA 161l - Lemon Grove South,HPSA Population,Primary Care,Designated,06/04/2023,06/04/2023,Non-Rural,Medicaid Eligible Population HPSA,San Diego,3298634,12.4,70693
ME MSSA 161l - Lemon Grove South,HPSA Population,Primary Care,Designated,06/04/2023,06/04/2023,Non-Rural,Medicaid Eligible Population HPSA,San Diego,3298634,12.4,70693
ME MSSA 161l - Lemon Grove South,HPSA Population,Primary Care,Designated,06/04/2023,06/04/2023,Non-Rural,Medicaid Eligible Population HPSA,San Diego,3298634,12.4,70693
ME MSSA 161l - Lemon Grove South,HPSA Population,Primary Care,Designated,06/04/2023,06/04/2023,Non-Rural,Medicaid Eligible Population HPSA,San Diego,3298634,12.4,70693
ME MSSA 161l - Lemon Grove South,HPSA Population,Primary Care,Designated,06/04/2023,06/04/2023,Non-Rural,Medicaid Eligible Population HPSA,San Diego,3298634,12.4,70693
ME MSSA 161l - Lemon Grove South,HPSA Population,Primary Care,Designated,06/04/2023,06/04/2023,Non-Rural,Medicaid Eligible Population HPSA,San Diego,3298634,12.4,70693
ME MSSA 161l - Lemon Grove South,HPSA Population,Primary Care,Designated,06/04/2023,06/04/2023,Non-Rural,Medicaid Eligible Population HPSA,San Diego,3298634,12.4,70693
ME MSSA 161l - Lemon Grove South,HPSA Population,Primary Care,Designated,06/04/2023,06/04/2023,Non-Rural,Medicaid Eligible Population HPSA,San Diego,3298634,12.4,70693
ME MSSA 161l - Lemon Grove South,HPSA Population,Primary Care,Designated,06/04/2023,06/04/2023,Non-Rural,Medicaid Eligible Population HPSA,San Diego,3298634,12.4,70693
ME MSSA 161l - Lemon Grove South,HPSA Population,Primary Care,Designated,06/04/2023,06/04/2023,Non-Rural,Medicaid Eligible Population HPSA,San Diego,3298634,12.4,70693
ME MSSA 161l - Lemon Grove South,HPSA Population,Primary Care,Designated,06/04/2023,06/04/2023,Non-Rural,Medicaid Eligible Population HPSA,San Diego,3298634,12.4,70693
ME MSSA 161l - Lemon Grove South,HPSA Population,Primary Care,Designated,06/04/2023,06/04/2023,Non-Rural,Medicaid Eligible Population HPSA,San Diego,3298634,12.4,70693
ME MSSA 161l - Lemon Grove South,HPSA Population,Primary Care,Designated,06/04/2023,06/04/2023,Non-Rural,Medicaid Eligible Population HPSA,San Diego,3298634,12.4,70693
MSSA 22/Georgetown N El Dorado,Geographic HPSA,Primary Care,Designated,30/05/1979,10/09/2021,Rural,Geographic Population,El Dorado,191185,8.7,75100
MSSA 22/Georgetown N El Dorado,Geographic HPSA,Primary Care,Designated,30/05/1979,10/09/2021,Non-Rural,Geographic Population,El Dorado,191185,8.7,75100
MSSA 9-Biggs/East Biggs/Gridley,Geographic HPSA,Primary Care,Designated,14/01/2022,14/01/2022,Rural,Geographic Population,Butte,211632,19.5,45097
MSSA 9-Biggs/East Biggs/Gridley,Geographic HPSA,Primary Care,Designated,14/01/2022,14/01/2022,Rural,Geographic Population,Butte,211632,19.5,45097
MSSA 9-Biggs/East Biggs/Gridley,Geographic HPSA,Primary Care,Designated,14/01/2022,14/01/2022,Rural,Geographic Population,Butte,211632,19.5,45097
MSSA 9-Biggs/East Biggs/Gridley,Geographic HPSA,Primary Care,Designated,14/01/2022,14/01/2022,Rural,Geographic Population,Butte,211632,19.5,45097
LI - MSSA 42 - Fortuna,HPSA Population,Primary Care,Designated,31/01/2022,31/01/2022,Rural,Low Income Homeless Migrant Farmworker Population HPSA,Humboldt,136463,20,43164
LI - MSSA 42 - Fortuna,HPSA Population,Primary Care,Designated,31/01/2022,31/01/2022,Rural,Low Income Homeless Migrant Farmworker Population HPSA,Humboldt,136463,20,43164
LI - MSSA 42 - Fortuna,HPSA Population,Primary Care,Designated,31/01/2022,31/01/2022,Rural,Low Income Homeless Migrant Farmworker Population HPSA,Humboldt,136463,20,43164
LI - MSSA 42 - Fortuna,HPSA Population,Primary Care,Designated,31/01/2022,31/01/2022,Rural,Low Income Homeless Migrant Farmworker Population HPSA,Humboldt,136463,20,43164
LI - MSSA 42 - Fortuna,HPSA Population,Primary Care,Designated,31/01/2022,31/01/2022,Rural,Low Income Homeless Migrant Farmworker Population HPSA,Humboldt,136463,20,43164
LI - MSSA 42 - Fortuna,HPSA Population,Primary Care,Designated,31/01/2022,31/01/2022,Rural,Low Income Homeless Migrant Farmworker Population HPSA,Humboldt,136463,20,43164
Poverty/Homeless/AIDS Population - Guerneville,HPSA Population,Primary Care,Withdrawn,21/12/1978,27/02/1995,Non-Rural,Low Income Homeless Population HPSA,Sonoma,488863,9.4,73496
Poverty/Homeless/AIDS Population - Guerneville,HPSA Population,Primary Care,Withdrawn,21/12/1978,27/02/1995,Non-Rural,Low Income Homeless Population HPSA,Sonoma,488863,9.4,73496
Poverty/Homeless/AIDS Population - Guerneville,HPSA Population,Primary Care,Withdrawn,21/12/1978,27/02/1995,Non-Rural,Low Income Homeless Population HPSA,Sonoma,488863,9.4,73496
Poverty/Homeless/AIDS Population - Guerneville,HPSA Population,Primary Care,Withdrawn,21/12/1978,27/02/1995,Non-Rural,Low Income Homeless Population HPSA,Sonoma,488863,9.4,73496
Poverty/Homeless/AIDS Population - Guerneville,HPSA Population,Primary Care,Withdrawn,21/12/1978,27/02/1995,Non-Rural,Low Income Homeless Population HPSA,Sonoma,488863,9.4,73496
Poverty/Homeless/AIDS Population - Guerneville,HPSA Population,Primary Care,Withdrawn,21/12/1978,27/02/1995,Non-Rural,Low Income Homeless Population HPSA,Sonoma,488863,9.4,73496
Poverty/Homeless/AIDS Population - Guerneville,HPSA Population,Primary Care,Withdrawn,21/12/1978,27/02/1995,Non-Rural,Low Income Homeless Population HPSA,Sonoma,488863,9.4,73496
Poverty/Homeless/AIDS Population - Guerneville,HPSA Population,Primary Care,Withdrawn,21/12/1978,27/02/1995,Non-Rural,Low Income Homeless Population HPSA,Sonoma,488863,9.4,73496
Poverty/Homeless/AIDS Population - Guerneville,HPSA Population,Primary Care,Withdrawn,21/12/1978,27/02/1995,Non-Rural,Low Income Homeless Population HPSA,Sonoma,488863,9.4,73496
Poverty/Homeless/AIDS Population - Guerneville,HPSA Population,Primary Care,Withdrawn,21/12/1978,27/02/1995,Non-Rural,Low Income Homeless Population HPSA,Sonoma,488863,9.4,73496
Poverty/Homeless/AIDS Population - Guerneville,HPSA Population,Primary Care,Withdrawn,21/12/1978,27/02/1995,Non-Rural,Low Income Homeless Population HPSA,Sonoma,488863,9.4,73496
Poverty/Homeless/AIDS Population - Guerneville,HPSA Population,Primary Care,Withdrawn,21/12/1978,27/02/1995,Non-Rural,Low Income Homeless Population HPSA,Sonoma,488863,9.4,73496
Poverty/Homeless/AIDS Population - Guerneville,HPSA Population,Primary Care,Withdrawn,21/12/1978,27/02/1995,Non-Rural,Low Income Homeless Population HPSA,Sonoma,488863,9.4,73496
Poverty/Homeless/AIDS Population - Guerneville,HPSA Population,Primary Care,Withdrawn,21/12/1978,27/02/1995,Non-Rural,Low Income Homeless Population HPSA,Sonoma,488863,9.4,73496
Poverty/Homeless/AIDS Population - Guerneville,HPSA Population,Primary Care,Withdrawn,21/12/1978,27/02/1995,Non-Rural,Low Income Homeless Population HPSA,Sonoma,488863,9.4,73496
Poverty/Homeless/AIDS Population - Guerneville,HPSA Population,Primary Care,Withdrawn,21/12/1978,27/02/1995,Non-Rural,Low Income Homeless Population HPSA,Sonoma,488863,9.4,73496
Poverty/Homeless/AIDS Population - Guerneville,HPSA Population,Primary Care,Withdrawn,21/12/1978,27/02/1995,Non-Rural,Low Income Homeless Population HPSA,Sonoma,488863,9.4,73496
Poverty/Homeless/AIDS Population - Guerneville,HPSA Population,Primary Care,Withdrawn,21/12/1978,27/02/1995,Rural,Low Income Homeless Population HPSA,Sonoma,488863,9.4,73496
Poverty/Homeless/AIDS Population - Guerneville,HPSA Population,Primary Care,Withdrawn,21/12/1978,27/02/1995,Non-Rural,Low Income Homeless Population HPSA,Sonoma,488863,9.4,73496
Poverty/Homeless/AIDS Population - Guerneville,HPSA Population,Primary Care,Withdrawn,21/12/1978,27/02/1995,Non-Rural,Low Income Homeless Population HPSA,Sonoma,488863,9.4,73496
Poverty/Homeless/AIDS Population - Guerneville,HPSA Population,Primary Care,Withdrawn,21/12/1978,27/02/1995,Rural,Low Income Homeless Population HPSA,Siskiyou,44076,18.8,40875
Poverty/Homeless/AIDS Population - Guerneville,HPSA Population,Primary Care,Withdrawn,21/12/1978,27/02/1995,Non-Rural,Low Income Homeless Population HPSA,Sonoma,488863,9.4,73496
Poverty/Homeless/AIDS Population - Guerneville,HPSA Population,Primary Care,Withdrawn,21/12/1978,27/02/1995,Rural,Low Income Homeless Population HPSA,Sonoma,488863,9.4,73496
Poverty/Homeless/AIDS Population - Guerneville,HPSA Population,Primary Care,Withdrawn,21/12/1978,27/02/1995,Non-Rural,Low Income Homeless Population HPSA,Sonoma,488863,9.4,73496
Poverty/Homeless/AIDS Population - Guerneville,HPSA Population,Primary Care,Withdrawn,21/12/1978,27/02/1995,Non-Rural,Low Income Homeless Population HPSA,Sonoma,488863,9.4,73496
Poverty/Homeless/AIDS Population - Guerneville,HPSA Population,Primary Care,Withdrawn,21/12/1978,27/02/1995,Non-Rural,Low Income Homeless Population HPSA,Sonoma,488863,9.4,73496
Poverty/Homeless/AIDS Population - Guerneville,HPSA Population,Primary Care,Withdrawn,21/12/1978,27/02/1995,Non-Rural,Low Income Homeless Population HPSA,Sonoma,488863,9.4,73496
Poverty/Homeless/AIDS Population - Guerneville,HPSA Population,Primary Care,Withdrawn,21/12/1978,27/02/1995,Non-Rural,Low Income Homeless Population HPSA,Sonoma,488863,9.4,73496
